6.269999999999999574e+00,4.030000000000000249e+00,7.410000000000000142e+00,6.500000000000000000e+00
5.669999999999999929e+00,3.859999999999999876e+00,6.030000000000000249e+00,5.629999999999999893e+00
7.410000000000000142e+00,5.209999999999999964e+00,7.450000000000000178e+00,6.269999999999999574e+00
7.650000000000000355e+00,6.530000000000000249e+00,8.269999999999999574e+00,7.059999999999999609e+00
7.410000000000000142e+00,6.400000000000000355e+00,7.549999999999999822e+00,6.679999999999999716e+00
5.320000000000000284e+00,5.379999999999999893e+00,5.269999999999999574e+00,2.779999999999999805e+00
6.370000000000000107e+00,4.719999999999999751e+00,5.129999999999999893e+00,6.219999999999999751e+00
6.259999999999999787e+00,6.139999999999999680e+00,7.540000000000000036e+00,6.099999999999999645e+00
7.040000000000000036e+00,6.419999999999999929e+00,8.310000000000000497e+00,8.320000000000000284e+00
6.530000000000000249e+00,1.290000000000000036e+00,8.410000000000000142e+00,2.359999999999999876e+00
7.320000000000000284e+00,2.740000000000000213e+00,6.860000000000000320e+00,5.190000000000000391e+00
5.040000000000000036e+00,1.010000000000000009e+00,7.459999999999999964e+00,1.370000000000000107e+00
8.419999999999999929e+00,1.820000000000000062e+00,6.009999999999999787e+00,7.690000000000000391e+00
7.959999999999999964e+00,5.040000000000000036e+00,7.320000000000000284e+00,6.030000000000000249e+00
6.919999999999999929e+00,1.060000000000000053e+00,5.950000000000000178e+00,3.040000000000000036e+00
4.349999999999999645e+00,1.229999999999999982e+00,4.410000000000000142e+00,1.790000000000000036e+00
8.320000000000000284e+00,3.189999999999999947e+00,6.190000000000000391e+00,6.190000000000000391e+00
7.950000000000000178e+00,2.959999999999999964e+00,8.330000000000000071e+00,7.080000000000000071e+00
5.540000000000000036e+00,2.600000000000000089e+00,6.400000000000000355e+00,5.059999999999999609e+00
6.000000000000000000e+00,1.050000000000000044e+00,5.120000000000000107e+00,1.000000000000000000e+00
3.270000000000000018e+00,2.410000000000000142e+00,1.580000000000000071e+00,6.309999999999999609e+00
6.150000000000000355e+00,1.169999999999999929e+00,6.009999999999999787e+00,6.400000000000000355e+00
3.720000000000000195e+00,2.729999999999999982e+00,6.349999999999999645e+00,6.950000000000000178e+00
2.879999999999999893e+00,1.060000000000000053e+00,6.440000000000000391e+00,1.330000000000000071e+00
5.009999999999999787e+00,1.719999999999999973e+00,6.139999999999999680e+00,2.529999999999999805e+00
5.490000000000000213e+00,1.010000000000000009e+00,5.809999999999999609e+00,6.179999999999999716e+00
2.279999999999999805e+00,7.200000000000000178e+00,1.360000000000000098e+00,2.899999999999999911e+00
4.259999999999999787e+00,1.129999999999999893e+00,4.940000000000000391e+00,6.780000000000000249e+00
2.319999999999999840e+00,2.830000000000000071e+00,2.399999999999999911e+00,1.550000000000000044e+00
4.580000000000000071e+00,4.959999999999999964e+00,3.830000000000000071e+00,1.000000000000000000e+00
1.830000000000000071e+00,3.779999999999999805e+00,2.330000000000000071e+00,5.009999999999999787e+00
5.009999999999999787e+00,6.830000000000000071e+00,6.099999999999999645e+00,7.099999999999999645e+00
5.639999999999999680e+00,6.360000000000000320e+00,5.860000000000000320e+00,1.239999999999999991e+00
4.879999999999999893e+00,4.950000000000000178e+00,4.940000000000000391e+00,1.239999999999999991e+00
1.229999999999999982e+00,8.099999999999999645e+00,4.940000000000000391e+00,1.050000000000000044e+00
3.620000000000000107e+00,6.360000000000000320e+00,5.969999999999999751e+00,1.419999999999999929e+00
1.469999999999999973e+00,8.119999999999999218e+00,2.089999999999999858e+00,1.239999999999999991e+00
1.350000000000000089e+00,7.450000000000000178e+00,1.189999999999999947e+00,1.219999999999999973e+00
1.000000000000000000e+00,8.699999999999999289e+00,1.139999999999999902e+00,1.010000000000000009e+00
4.950000000000000178e+00,2.899999999999999911e+00,3.689999999999999947e+00,4.959999999999999964e+00
