9.000000000000000000e+00,5.030000000000000249e+00,7.129999999999999893e+00,6.620000000000000107e+00
8.009999999999999787e+00,7.099999999999999645e+00,8.039999999999999147e+00,8.080000000000000071e+00
9.000000000000000000e+00,9.000000000000000000e+00,8.960000000000000853e+00,8.050000000000000711e+00
6.049999999999999822e+00,1.000000000000000000e+00,5.040000000000000036e+00,7.030000000000000249e+00
5.040000000000000036e+00,3.000000000000000000e+00,3.649999999999999911e+00,5.040000000000000036e+00
5.000000000000000000e+00,4.940000000000000391e+00,5.040000000000000036e+00,1.010000000000000009e+00
4.959999999999999964e+00,1.989999999999999991e+00,4.080000000000000071e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
9.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,7.179999999999999716e+00
4.990000000000000213e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
7.080000000000000071e+00,1.000000000000000000e+00,7.009999999999999787e+00,7.000000000000000000e+00
8.009999999999999787e+00,6.059999999999999609e+00,7.120000000000000107e+00,9.000000000000000000e+00
9.000000000000000000e+00,4.990000000000000213e+00,9.000000000000000000e+00,9.000000000000000000e+00
8.939999999999999503e+00,9.000000000000000000e+00,8.970000000000000639e+00,9.000000000000000000e+00
9.000000000000000000e+00,8.009999999999999787e+00,8.060000000000000497e+00,9.000000000000000000e+00
6.000000000000000000e+00,5.049999999999999822e+00,8.050000000000000711e+00,6.139999999999999680e+00
9.000000000000000000e+00,3.000000000000000000e+00,6.030000000000000249e+00,7.410000000000000142e+00
9.000000000000000000e+00,6.150000000000000355e+00,9.000000000000000000e+00,8.080000000000000071e+00
9.000000000000000000e+00,8.320000000000000284e+00,8.060000000000000497e+00,6.990000000000000213e+00
8.970000000000000639e+00,9.000000000000000000e+00,8.029999999999999361e+00,9.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.040000000000000036e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,4.969999999999999751e+00,5.000000000000000000e+00
1.000000000000000000e+00,2.970000000000000195e+00,1.000000000000000000e+00,7.820000000000000284e+00
7.080000000000000071e+00,9.000000000000000000e+00,6.059999999999999609e+00,9.000000000000000000e+00
9.000000000000000000e+00,9.000000000000000000e+00,8.099999999999999645e+00,9.000000000000000000e+00
9.000000000000000000e+00,8.039999999999999147e+00,9.000000000000000000e+00,9.000000000000000000e+00
4.959999999999999964e+00,5.009999999999999787e+00,3.009999999999999787e+00,5.049999999999999822e+00
4.059999999999999609e+00,4.969999999999999751e+00,7.139999999999999680e+00,7.040000000000000036e+00
2.990000000000000213e+00,7.040000000000000036e+00,7.030000000000000249e+00,9.000000000000000000e+00
2.009999999999999787e+00,7.049999999999999822e+00,1.000000000000000000e+00,7.129999999999999893e+00
4.059999999999999609e+00,7.049999999999999822e+00,1.000000000000000000e+00,9.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+00,2.009999999999999787e+00,1.000000000000000000e+00
5.000000000000000000e+00,8.029999999999999361e+00,3.009999999999999787e+00,1.000000000000000000e+00
4.870000000000000107e+00,1.000000000000000000e+00,6.990000000000000213e+00,1.000000000000000000e+00
1.989999999999999991e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.040000000000000036e+00,1.000000000000000000e+00,7.089999999999999858e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.060000000000000497e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.970000000000000195e+00,1.000000000000000000e+00
6.049999999999999822e+00,6.669999999999999929e+00,6.940000000000000391e+00,6.530000000000000249e+00
