2.509999999999999787e+00,5.650000000000000355e+00,2.899999999999999911e+00,1.969999999999999973e+00
6.450000000000000178e+00,5.030000000000000249e+00,5.040000000000000036e+00,5.540000000000000036e+00
6.740000000000000213e+00,5.830000000000000071e+00,6.370000000000000107e+00,6.830000000000000071e+00
7.089999999999999858e+00,5.669999999999999929e+00,2.529999999999999805e+00,5.650000000000000355e+00
5.509999999999999787e+00,7.900000000000000355e+00,9.000000000000000000e+00,8.140000000000000568e+00
4.990000000000000213e+00,3.629999999999999893e+00,5.049999999999999822e+00,2.779999999999999805e+00
6.830000000000000071e+00,2.870000000000000107e+00,6.169999999999999929e+00,7.139999999999999680e+00
3.509999999999999787e+00,2.879999999999999893e+00,7.139999999999999680e+00,1.500000000000000000e+00
4.179999999999999716e+00,4.240000000000000213e+00,4.549999999999999822e+00,2.959999999999999964e+00
5.139999999999999680e+00,7.500000000000000000e+00,9.000000000000000000e+00,7.009999999999999787e+00
7.269999999999999574e+00,4.269999999999999574e+00,5.040000000000000036e+00,3.149999999999999911e+00
5.969999999999999751e+00,3.899999999999999911e+00,4.099999999999999645e+00,6.009999999999999787e+00
3.879999999999999893e+00,2.140000000000000124e+00,1.419999999999999929e+00,2.540000000000000036e+00
3.640000000000000124e+00,6.280000000000000249e+00,2.830000000000000071e+00,6.959999999999999964e+00
2.669999999999999929e+00,5.530000000000000249e+00,1.000000000000000000e+00,6.049999999999999822e+00
4.969999999999999751e+00,1.000000000000000000e+00,5.049999999999999822e+00,2.759999999999999787e+00
1.209999999999999964e+00,8.470000000000000639e+00,1.189999999999999947e+00,9.000000000000000000e+00
6.559999999999999609e+00,5.719999999999999751e+00,5.219999999999999751e+00,7.370000000000000107e+00
2.859999999999999876e+00,2.939999999999999947e+00,3.899999999999999911e+00,2.399999999999999911e+00
3.819999999999999840e+00,5.870000000000000107e+00,7.629999999999999893e+00,1.870000000000000107e+00
4.419999999999999929e+00,2.000000000000000000e+00,6.219999999999999751e+00,2.620000000000000107e+00
6.790000000000000036e+00,1.000000000000000000e+00,5.030000000000000249e+00,4.360000000000000320e+00
3.899999999999999911e+00,3.830000000000000071e+00,2.770000000000000018e+00,3.540000000000000036e+00
2.509999999999999787e+00,5.379999999999999893e+00,1.530000000000000027e+00,5.990000000000000213e+00
2.470000000000000195e+00,3.450000000000000178e+00,2.399999999999999911e+00,2.129999999999999893e+00
1.820000000000000062e+00,6.209999999999999964e+00,3.359999999999999876e+00,7.559999999999999609e+00
2.589999999999999858e+00,5.490000000000000213e+00,2.879999999999999893e+00,1.830000000000000071e+00
2.850000000000000089e+00,3.379999999999999893e+00,3.439999999999999947e+00,6.690000000000000391e+00
3.229999999999999982e+00,2.790000000000000036e+00,3.089999999999999858e+00,2.620000000000000107e+00
6.099999999999999645e+00,3.680000000000000160e+00,3.879999999999999893e+00,6.049999999999999822e+00
3.879999999999999893e+00,5.790000000000000036e+00,5.040000000000000036e+00,6.190000000000000391e+00
5.009999999999999787e+00,8.119999999999999218e+00,4.959999999999999964e+00,2.859999999999999876e+00
1.000000000000000000e+00,3.919999999999999929e+00,4.959999999999999964e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.530000000000000249e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.709999999999999964e+00,4.219999999999999751e+00,1.820000000000000062e+00
5.049999999999999822e+00,3.830000000000000071e+00,6.169999999999999929e+00,5.879999999999999893e+00
6.089999999999999858e+00,5.500000000000000000e+00,6.440000000000000391e+00,5.830000000000000071e+00
4.269999999999999574e+00,6.259999999999999787e+00,7.940000000000000391e+00,6.530000000000000249e+00
6.129999999999999893e+00,5.969999999999999751e+00,8.490000000000000213e+00,6.000000000000000000e+00
3.740000000000000213e+00,3.770000000000000018e+00,4.049999999999999822e+00,6.190000000000000391e+00
