7.910000000000000142e+00,6.150000000000000355e+00,6.669999999999999929e+00,7.629999999999999893e+00
3.549999999999999822e+00,5.759999999999999787e+00,6.639999999999999680e+00,5.120000000000000107e+00
5.860000000000000320e+00,4.450000000000000178e+00,5.820000000000000284e+00,6.009999999999999787e+00
7.009999999999999787e+00,5.910000000000000142e+00,6.009999999999999787e+00,6.860000000000000320e+00
7.240000000000000213e+00,6.230000000000000426e+00,8.130000000000000782e+00,7.900000000000000355e+00
7.099999999999999645e+00,6.000000000000000000e+00,6.820000000000000284e+00,6.849999999999999645e+00
8.960000000000000853e+00,7.580000000000000071e+00,4.950000000000000178e+00,7.089999999999999858e+00
5.679999999999999716e+00,4.049999999999999822e+00,6.049999999999999822e+00,6.219999999999999751e+00
7.559999999999999609e+00,6.209999999999999964e+00,7.589999999999999858e+00,7.269999999999999574e+00
5.940000000000000391e+00,6.000000000000000000e+00,6.139999999999999680e+00,6.230000000000000426e+00
8.990000000000000213e+00,7.139999999999999680e+00,7.089999999999999858e+00,9.000000000000000000e+00
5.370000000000000107e+00,4.370000000000000107e+00,3.950000000000000178e+00,6.650000000000000355e+00
6.719999999999999751e+00,3.640000000000000124e+00,4.669999999999999929e+00,6.080000000000000071e+00
8.810000000000000497e+00,4.910000000000000142e+00,5.900000000000000355e+00,7.969999999999999751e+00
5.309999999999999609e+00,2.879999999999999893e+00,3.850000000000000089e+00,5.040000000000000036e+00
3.850000000000000089e+00,2.830000000000000071e+00,2.990000000000000213e+00,4.089999999999999858e+00
4.950000000000000178e+00,3.959999999999999964e+00,4.219999999999999751e+00,6.169999999999999929e+00
7.309999999999999609e+00,3.439999999999999947e+00,5.179999999999999716e+00,8.119999999999999218e+00
7.820000000000000284e+00,5.190000000000000391e+00,6.009999999999999787e+00,7.820000000000000284e+00
5.580000000000000071e+00,3.259999999999999787e+00,3.759999999999999787e+00,5.769999999999999574e+00
2.970000000000000195e+00,5.219999999999999751e+00,2.850000000000000089e+00,6.000000000000000000e+00
4.240000000000000213e+00,2.959999999999999964e+00,4.040000000000000036e+00,3.350000000000000089e+00
2.870000000000000107e+00,4.240000000000000213e+00,3.209999999999999964e+00,5.440000000000000391e+00
6.820000000000000284e+00,2.029999999999999805e+00,6.049999999999999822e+00,1.729999999999999982e+00
1.919999999999999929e+00,4.009999999999999787e+00,3.169999999999999929e+00,7.179999999999999716e+00
4.950000000000000178e+00,1.679999999999999938e+00,5.099999999999999645e+00,5.959999999999999964e+00
4.940000000000000391e+00,2.970000000000000195e+00,5.049999999999999822e+00,5.099999999999999645e+00
4.309999999999999609e+00,3.870000000000000107e+00,4.500000000000000000e+00,6.290000000000000036e+00
3.939999999999999947e+00,2.970000000000000195e+00,5.040000000000000036e+00,5.469999999999999751e+00
2.640000000000000124e+00,5.040000000000000036e+00,3.180000000000000160e+00,4.990000000000000213e+00
4.150000000000000355e+00,5.490000000000000213e+00,3.600000000000000089e+00,5.530000000000000249e+00
5.959999999999999964e+00,7.469999999999999751e+00,9.000000000000000000e+00,6.440000000000000391e+00
4.940000000000000391e+00,5.730000000000000426e+00,5.030000000000000249e+00,4.879999999999999893e+00
3.910000000000000142e+00,5.950000000000000178e+00,5.040000000000000036e+00,4.099999999999999645e+00
1.379999999999999893e+00,5.969999999999999751e+00,5.969999999999999751e+00,4.099999999999999645e+00
2.169999999999999929e+00,6.179999999999999716e+00,4.259999999999999787e+00,3.009999999999999787e+00
2.919999999999999929e+00,6.259999999999999787e+00,4.780000000000000249e+00,3.040000000000000036e+00
1.909999999999999920e+00,5.459999999999999964e+00,2.970000000000000195e+00,3.229999999999999982e+00
2.169999999999999929e+00,6.209999999999999964e+00,6.209999999999999964e+00,3.870000000000000107e+00
5.780000000000000249e+00,6.150000000000000355e+00,7.040000000000000036e+00,6.440000000000000391e+00
