8.189999999999999503e+00,4.129999999999999893e+00,6.559999999999999609e+00,7.469999999999999751e+00
6.830000000000000071e+00,6.620000000000000107e+00,7.080000000000000071e+00,5.959999999999999964e+00
7.690000000000000391e+00,5.990000000000000213e+00,6.870000000000000107e+00,6.490000000000000213e+00
7.549999999999999822e+00,6.790000000000000036e+00,7.559999999999999609e+00,7.049999999999999822e+00
7.009999999999999787e+00,7.379999999999999893e+00,6.549999999999999822e+00,7.360000000000000320e+00
8.050000000000000711e+00,4.500000000000000000e+00,7.580000000000000071e+00,6.629999999999999893e+00
8.259999999999999787e+00,8.269999999999999574e+00,7.280000000000000249e+00,8.000000000000000000e+00
7.049999999999999822e+00,2.689999999999999947e+00,5.000000000000000000e+00,6.830000000000000071e+00
7.870000000000000107e+00,5.129999999999999893e+00,6.099999999999999645e+00,8.279999999999999361e+00
7.370000000000000107e+00,5.459999999999999964e+00,8.400000000000000355e+00,8.029999999999999361e+00
4.990000000000000213e+00,2.500000000000000000e+00,7.309999999999999609e+00,4.030000000000000249e+00
7.169999999999999929e+00,3.120000000000000107e+00,6.870000000000000107e+00,2.990000000000000213e+00
7.790000000000000036e+00,3.950000000000000178e+00,7.379999999999999893e+00,6.990000000000000213e+00
6.320000000000000284e+00,3.490000000000000213e+00,7.400000000000000355e+00,5.379999999999999893e+00
5.589999999999999858e+00,3.790000000000000036e+00,3.680000000000000160e+00,4.040000000000000036e+00
5.059999999999999609e+00,7.450000000000000178e+00,3.669999999999999929e+00,7.080000000000000071e+00
6.719999999999999751e+00,3.629999999999999893e+00,2.879999999999999893e+00,6.150000000000000355e+00
7.589999999999999858e+00,5.809999999999999609e+00,6.139999999999999680e+00,6.370000000000000107e+00
7.410000000000000142e+00,5.599999999999999645e+00,6.669999999999999929e+00,6.910000000000000142e+00
5.009999999999999787e+00,3.049999999999999822e+00,6.589999999999999858e+00,3.029999999999999805e+00
6.280000000000000249e+00,4.589999999999999858e+00,3.419999999999999929e+00,6.129999999999999893e+00
7.559999999999999609e+00,3.189999999999999947e+00,2.459999999999999964e+00,7.230000000000000426e+00
3.470000000000000195e+00,3.540000000000000036e+00,3.589999999999999858e+00,4.549999999999999822e+00
3.500000000000000000e+00,4.009999999999999787e+00,3.410000000000000142e+00,4.219999999999999751e+00
7.089999999999999858e+00,6.419999999999999929e+00,3.490000000000000213e+00,6.360000000000000320e+00
5.080000000000000071e+00,3.370000000000000107e+00,6.219999999999999751e+00,2.790000000000000036e+00
5.080000000000000071e+00,3.470000000000000195e+00,3.740000000000000213e+00,3.080000000000000071e+00
6.419999999999999929e+00,3.620000000000000107e+00,7.780000000000000249e+00,6.990000000000000213e+00
4.269999999999999574e+00,5.450000000000000178e+00,3.709999999999999964e+00,6.629999999999999893e+00
6.990000000000000213e+00,3.790000000000000036e+00,3.830000000000000071e+00,7.099999999999999645e+00
3.649999999999999911e+00,3.490000000000000213e+00,4.049999999999999822e+00,6.360000000000000320e+00
6.990000000000000213e+00,4.500000000000000000e+00,7.120000000000000107e+00,8.050000000000000711e+00
6.679999999999999716e+00,4.370000000000000107e+00,7.959999999999999964e+00,3.879999999999999893e+00
3.310000000000000053e+00,4.450000000000000178e+00,6.230000000000000426e+00,2.359999999999999876e+00
3.959999999999999964e+00,5.709999999999999964e+00,3.060000000000000053e+00,3.709999999999999964e+00
5.709999999999999964e+00,6.209999999999999964e+00,8.490000000000000213e+00,7.459999999999999964e+00
4.830000000000000071e+00,5.740000000000000213e+00,4.559999999999999609e+00,2.180000000000000160e+00
4.440000000000000391e+00,5.580000000000000071e+00,3.120000000000000107e+00,5.040000000000000036e+00
6.559999999999999609e+00,6.500000000000000000e+00,7.530000000000000249e+00,7.400000000000000355e+00
4.849999999999999645e+00,4.639999999999999680e+00,5.040000000000000036e+00,5.030000000000000249e+00
