8.220000000000000639e+00,7.780000000000000249e+00,4.000000000000000000e+00,7.419999999999999929e+00
6.049999999999999822e+00,7.900000000000000355e+00,5.059999999999999609e+00,5.009999999999999787e+00
7.500000000000000000e+00,6.679999999999999716e+00,7.139999999999999680e+00,7.580000000000000071e+00
7.379999999999999893e+00,6.719999999999999751e+00,6.179999999999999716e+00,6.940000000000000391e+00
3.990000000000000213e+00,7.059999999999999609e+00,7.990000000000000213e+00,8.029999999999999361e+00
7.190000000000000391e+00,6.830000000000000071e+00,6.549999999999999822e+00,7.669999999999999929e+00
6.849999999999999645e+00,5.530000000000000249e+00,6.179999999999999716e+00,7.620000000000000107e+00
7.000000000000000000e+00,6.209999999999999964e+00,7.179999999999999716e+00,7.959999999999999964e+00
7.690000000000000391e+00,7.440000000000000391e+00,8.419999999999999929e+00,8.919999999999999929e+00
1.879999999999999893e+00,8.029999999999999361e+00,7.089999999999999858e+00,4.049999999999999822e+00
8.029999999999999361e+00,4.259999999999999787e+00,5.730000000000000426e+00,7.849999999999999645e+00
7.629999999999999893e+00,2.600000000000000089e+00,5.080000000000000071e+00,7.009999999999999787e+00
6.790000000000000036e+00,3.189999999999999947e+00,3.879999999999999893e+00,6.849999999999999645e+00
8.029999999999999361e+00,4.360000000000000320e+00,7.990000000000000213e+00,7.990000000000000213e+00
7.080000000000000071e+00,3.370000000000000107e+00,5.139999999999999680e+00,7.169999999999999929e+00
3.959999999999999964e+00,2.350000000000000089e+00,3.649999999999999911e+00,4.509999999999999787e+00
6.059999999999999609e+00,3.319999999999999840e+00,6.280000000000000249e+00,6.040000000000000036e+00
8.089999999999999858e+00,3.149999999999999911e+00,5.080000000000000071e+00,7.530000000000000249e+00
7.549999999999999822e+00,5.919999999999999929e+00,6.059999999999999609e+00,5.230000000000000426e+00
7.330000000000000071e+00,6.629999999999999893e+00,3.270000000000000018e+00,4.650000000000000355e+00
1.030000000000000027e+00,6.089999999999999858e+00,1.939999999999999947e+00,3.779999999999999805e+00
4.099999999999999645e+00,3.140000000000000124e+00,3.009999999999999787e+00,5.009999999999999787e+00
2.410000000000000142e+00,5.950000000000000178e+00,2.689999999999999947e+00,6.959999999999999964e+00
2.359999999999999876e+00,6.190000000000000391e+00,2.450000000000000178e+00,5.709999999999999964e+00
3.870000000000000107e+00,3.089999999999999858e+00,3.060000000000000053e+00,6.360000000000000320e+00
3.279999999999999805e+00,2.319999999999999840e+00,4.000000000000000000e+00,6.769999999999999574e+00
5.809999999999999609e+00,3.089999999999999858e+00,3.970000000000000195e+00,6.740000000000000213e+00
2.529999999999999805e+00,2.959999999999999964e+00,2.100000000000000089e+00,6.000000000000000000e+00
2.919999999999999929e+00,5.959999999999999964e+00,3.240000000000000213e+00,6.530000000000000249e+00
1.100000000000000089e+00,5.940000000000000391e+00,3.140000000000000124e+00,7.040000000000000036e+00
3.259999999999999787e+00,6.490000000000000213e+00,6.269999999999999574e+00,5.820000000000000284e+00
1.989999999999999991e+00,6.950000000000000178e+00,7.009999999999999787e+00,3.399999999999999911e+00
3.180000000000000160e+00,5.830000000000000071e+00,3.810000000000000053e+00,2.899999999999999911e+00
2.500000000000000000e+00,6.080000000000000071e+00,2.729999999999999982e+00,1.090000000000000080e+00
2.680000000000000160e+00,6.169999999999999929e+00,3.680000000000000160e+00,3.490000000000000213e+00
2.009999999999999787e+00,6.209999999999999964e+00,6.129999999999999893e+00,2.009999999999999787e+00
3.470000000000000195e+00,5.959999999999999964e+00,4.040000000000000036e+00,2.399999999999999911e+00
2.259999999999999787e+00,5.769999999999999574e+00,3.229999999999999982e+00,3.129999999999999893e+00
6.650000000000000355e+00,7.059999999999999609e+00,7.780000000000000249e+00,2.779999999999999805e+00
6.679999999999999716e+00,6.860000000000000320e+00,6.000000000000000000e+00,5.230000000000000426e+00
